User-ID,Location,Age
49960,"houston, texas, usa",34
49961,"houston, texas, usa",37
49962,"houston, texas, usa",25
49963,"houston, texas, usa",52
49964,"houston, texas, usa",NULL
49965,"houston, texas, usa",NULL
49966,"houston, texas, usa",NULL
49967,"houston, texas, usa",32
49968,"houston, texas, usa",NULL
49969,"houston, texas, usa",NULL
49970,"houston, texas, usa",NULL
49971,"houston, texas, usa",NULL
49972,"houston, texas, usa",45
49973,"houston, texas, usa",50
49974,"houston, texas, usa",NULL
49975,"houston, texas, usa",36
49976,"houston, texas, usa",NULL
49977,"houston, texas, usa",39
49978,"houston, texas, usa",57
49979,"houston, texas, usa",NULL
49980,"houston, texas, usa",27
49981,"houston, texas, usa",38
49982,"houston, texas, usa",50
49983,"houston, texas, usa",41
49984,"houston, texas, usa",30
49985,"houston, texas, usa",NULL
49986,"houston, texas, usa",47
49987,"houston, texas, usa",51
49988,"houston, texas, usa",NULL
49989,"houston, texas, usa",NULL
49990,"houston, texas, usa",50
49991,"houston, texas, usa",NULL
49992,"houston, texas, usa",NULL
49993,"houston, texas, usa",42
49994,"houston, texas, usa",40
49995,"houston, texas, usa",17
49996,"houston, texas, usa",32
49997,"houston, texas, usa",34
49998,"houston, texas, usa",NULL
49999,"houston, texas, usa",24
50000,"houston, texas, usa",26
50001,"houston, texas, usa",23
50002,"houston, texas, usa",NULL
50003,"houston, texas, usa",31
50004,"houston, texas, usa",NULL
50005,"houston, texas, usa",15
50006,"houston, texas, usa",17
50007,"houston, texas, usa",54
50008,"houston, texas, usa",NULL
50009,"houston, texas, usa",NULL
50010,"houston, texas, usa",31
50011,"houston, texas, usa",NULL
50012,"houston, texas, usa",NULL
50013,"houston, texas, usa",NULL
50014,"houston, texas, usa",NULL
50015,"houston, texas, usa",50
50016,"houston, texas, usa",23
50017,"houston, texas, usa",NULL
50018,"houston, texas, usa",30
50019,"houston, texas, usa",43
50020,"houston, texas, usa",38
50021,"houston, texas, usa",33
50022,"houston, texas, usa",48
50023,"houston, texas, usa",NULL
50024,"houston, texas, usa",NULL
50025,"houston, texas, usa",NULL
50026,"houston, texas, usa",47
50027,"houston, texas, usa",NULL
50028,"houston, texas, usa",39
50029,"houston, texas, usa",NULL
50030,"houston, texas, usa",48
50031,"houston, texas, usa",35
50032,"houston, texas, usa",NULL
50033,"houston, texas, usa",NULL
50034,"houston, texas, usa",NULL
50035,"houston, texas, usa",NULL
50036,"houston, texas, usa",15
50037,"houston, texas, usa",NULL
50038,"houston, texas, usa",NULL
50039,"houston, texas, usa",35
50040,"houston, texas, usa",NULL
50041,"houston, texas, usa",26
50042,"houston, texas, usa",31
50043,"houston, texas, usa",34
50044,"houston, texas, usa",38
50045,"houston, texas, usa",60
50046,"houston, texas, usa",56
50047,"houston, texas, usa",NULL
50048,"houston, texas, usa",NULL
50049,"houston, texas, usa",19
50050,"houston, texas, usa",NULL
50051,"houston, texas, usa",24
50052,"houston, texas, usa",18
50053,"houston, texas, usa",32
50054,"houston, texas, usa",NULL
50055,"houston, texas, usa",NULL
50056,"houston, texas, usa",29
50057,"houston, texas, usa",26
50058,"houston, texas, usa",35
50059,"houston, texas, usa",NULL
50060,"houston, texas, usa",24
50061,"houston, texas, usa",NULL
50062,"houston, texas, usa",39
50063,"houston, texas, usa",NULL
50064,"houston, texas, usa",25
50065,"houston, texas, usa",NULL
50066,"houston, texas, usa",NULL
50067,"houston, texas, usa",NULL
50068,"houston, texas, usa",NULL
50069,"houston, texas, usa",53
50070,"houston, texas, usa",NULL
50071,"houston, texas, usa",24
50072,"houston, texas, usa",NULL
50073,"houston, texas, usa",NULL
50074,"houston, texas, usa",NULL
50075,"houston, texas, usa",24
50076,"houston, texas, usa",NULL
50077,"houston, texas, usa",27
50078,"houston, texas, usa",55
50079,"houston, texas, usa",41
50080,"houston, texas, usa",34
50081,"houston, texas, usa",NULL
50082,"houston, texas, usa",42
50083,"houston, texas, usa",49
50084,"houston, texas, usa",46
50085,"houston, texas, usa",NULL
50086,"houston, texas, usa",NULL
50087,"houston, texas, usa",46
50088,"houston, texas, usa",30
50089,"houston, texas, usa",27
50090,"houston, texas, usa",NULL
50091,"houston, texas, usa",NULL
50092,"houston, texas, usa",48
50093,"houston, texas, usa",23
50094,"houston, texas, usa",49
50095,"houston, texas, usa",NULL
50096,"houston, texas, usa",8
50097,"houston, texas, usa",NULL
50098,"houston, texas, usa",NULL
50099,"houston, texas, usa",NULL
50100,"houston, texas, usa",21
50101,"houston, texas, usa",19
50102,"houston, texas, usa",NULL
50103,"houston, texas, usa",34
50104,"houston, texas, usa",28
50105,"houston, texas, usa",NULL
50106,"houston, texas, usa",19
50107,"houston, texas, usa",NULL
50108,"houston, texas, usa",18
50109,"houston, texas, usa",NULL
50110,"houston, texas, usa",60
50111,"houston, texas, usa",34
50112,"houston, texas, usa",NULL
50113,"houston, texas, usa",49
50114,"houston, texas, usa",NULL
50115,"houston, texas, usa",61
50116,"houston, texas, usa",NULL
50117,"houston, texas, usa",24
50118,"houston, texas, usa",19
50119,"houston, texas, usa",NULL
50120,"houston, texas, usa",NULL
50121,"houston, texas, usa",18
50122,"houston, texas, usa",25
50123,"houston, texas, usa",38
50124,"houston, texas, usa",28
50125,"houston, texas, usa",NULL
50126,"houston, texas, usa",61
50127,"houston, texas, usa",44
50128,"houston, texas, usa",NULL
50129,"houston, texas, usa",NULL
50130,"houston, texas, usa",53
50131,"houston, texas, usa",NULL
50132,"houston, texas, usa",28
50133,"houston, texas, usa",NULL
50134,"houston, texas, usa",NULL
50135,"houston, texas, usa",65
50136,"houston, texas, usa",NULL
50137,"houston, texas, usa",56
50138,"houston, texas, usa",NULL
50139,"houston, texas, usa",21
50140,"houston, texas, usa",NULL
50141,"houston, texas, usa",58
50142,"houston, texas, usa",NULL
50143,"houston, texas, usa",16
50144,"houston, texas, usa",16
50145,"houston, texas, usa",0
50146,"houston, texas, usa",14
50147,"houston, texas, usa",NULL
50148,"houston, texas, usa",NULL
50149,"houston, texas, usa",NULL
50150,"houston, texas, usa",55
50151,"houston, texas, usa",58
50152,"houston, texas, usa",61
50153,"houston, texas, usa",NULL
50154,"houston, texas, usa",33
50155,"houston, texas, usa",23
50156,"houston, texas, usa",25
50157,"houston, texas, usa",43
50158,"houston, texas, usa",36
50159,"houston, texas, usa",NULL
50160,"houston, texas, usa",51
50161,"houston, texas, usa",58
50162,"houston, texas, usa",NULL
50163,"houston, texas, usa",40
50164,"houston, texas, usa",36
50165,"houston, texas, usa",41
50166,"houston, texas, usa",NULL
50167,"houston, texas, usa",NULL
50168,"houston, texas, usa",NULL
50169,"houston, texas, usa",56
50170,"houston, texas, usa",33
50171,"houston, texas, usa",41
50172,"houston, texas, usa",NULL
50173,"houston, texas, usa",NULL
50174,"houston, texas, usa",46
50175,"houston, texas, usa",NULL
50176,"houston, texas, usa",NULL
50177,"houston, texas, usa",NULL
50178,"houston, texas, usa",61
50179,"houston, texas, usa",NULL
50180,"houston, texas, usa",NULL
50181,"houston, texas, usa",23
50182,"houston, texas, usa",24
50183,"houston, texas, usa",NULL
50184,"houston, texas, usa",NULL
50185,"houston, texas, usa",NULL
50186,"houston, texas, usa",17
50187,"houston, texas, usa",52
50188,"houston, texas, usa",NULL
50189,"houston, texas, usa",NULL
50190,"houston, texas, usa",27
50191,"houston, texas, usa",40
50192,"houston, texas, usa",29
50193,"houston, texas, usa",27
50194,"houston, texas, usa",44
50195,"houston, texas, usa",NULL
50196,"houston, texas, usa",NULL
50197,"houston, texas, usa",NULL
50198,"houston, texas, usa",NULL
50199,"houston, texas, usa",NULL
50200,"houston, texas, usa",25
50201,"houston, texas, usa",33
50202,"houston, texas, usa",NULL
50203,"houston, texas, usa",39
50204,"houston, texas, usa",36
50205,"houston, texas, usa",62
50206,"houston, texas, usa",36
50207,"houston, texas, usa",73
50208,"houston, texas, usa",52
50209,"houston, texas, usa",33
50210,"houston, texas, usa",31
50211,"houston, texas, usa",59
50212,"houston, texas, usa",NULL
50213,"houston, texas, usa",NULL
50214,"houston, texas, usa",26
50215,"houston, texas, usa",22
50216,"houston, texas, usa",71
50217,"houston, texas, usa",56
50218,"houston, texas, usa",NULL
50219,"houston, texas, usa",23
50220,"houston, texas, usa",39
50221,"houston, texas, usa",14
50222,"houston, texas, usa",42
50223,"houston, texas, usa",29
50224,"houston, texas, usa",NULL
50225,"houston, texas, usa",NULL
50226,"houston, texas, usa",30
50227,"houston, texas, usa",23
50228,"houston, texas, usa",NULL
50229,"houston, texas, usa",NULL
50230,"houston, texas, usa",NULL
50231,"houston, texas, usa",75
50232,"houston, texas, usa",NULL
50233,"houston, texas, usa",46
50234,"houston, texas, usa",NULL
50235,"houston, texas, usa",0
50236,"houston, texas, usa",NULL
50237,"houston, texas, usa",63
50238,"houston, texas, usa",NULL
50239,"houston, texas, usa",46
50240,"houston, texas, usa",NULL
50241,"houston, texas, usa",NULL
50242,"houston, texas, usa",15
50243,"houston, texas, usa",NULL
50244,"houston, texas, usa",NULL
50245,"houston, texas, usa",62
50246,"houston, texas, usa",38
50247,"houston, texas, usa",NULL
50248,"houston, texas, usa",53
50249,"houston, texas, usa",22
50250,"houston, texas, usa",26
50251,"houston, texas, usa",14
50252,"houston, texas, usa",NULL
50253,"houston, texas, usa",NULL
50254,"houston, texas, usa",29
50255,"houston, texas, usa",25
50256,"houston, texas, usa",17
50257,"houston, texas, usa",53
50258,"houston, texas, usa",NULL
50259,"houston, texas, usa",35
50260,"houston, texas, usa",35
50261,"houston, texas, usa",25
50262,"houston, texas, usa",NULL
50263,"houston, texas, usa",NULL
50264,"houston, texas, usa",13
50265,"houston, texas, usa",41
50266,"houston, texas, usa",NULL
50267,"houston, texas, usa",54
50268,"houston, texas, usa",NULL
50269,"houston, texas, usa",NULL
50270,"houston, texas, usa",NULL
50271,"houston, texas, usa",51
50272,"houston, texas, usa",38
50273,"houston, texas, usa",32
50274,"houston, texas, usa",NULL
50275,"houston, texas, usa",45
50276,"houston, texas, usa",NULL
50277,"houston, texas, usa",27
50278,"houston, texas, usa",46
50279,"houston, texas, usa",22
50280,"houston, texas, usa",26
50281,"houston, texas, usa",44
50282,"houston, texas, usa",35
50283,"houston, texas, usa",NULL
50284,"houston, texas, usa",19
50285,"houston, texas, usa",26
50286,"houston, texas, usa",NULL
50287,"houston, texas, usa",28
50288,"houston, texas, usa",50
50289,"houston, texas, usa",37
50290,"houston, texas, usa",33
50291,"houston, texas, usa",NULL
50292,"houston, texas, usa",28
50293,"houston, texas, usa",21
50294,"houston, texas, usa",30
50295,"houston, texas, usa",23
50296,"houston, texas, usa",26
50297,"houston, texas, usa",NULL
50298,"houston, texas, usa",26
50299,"houston, texas, usa",28
50300,"houston, texas, usa",30
50301,"houston, texas, usa",NULL
50302,"houston, texas, usa",NULL
50303,"houston, texas, usa",37
50304,"houston, texas, usa",34
50305,"houston, texas, usa",NULL
50306,"houston, texas, usa",NULL
50307,"houston, texas, usa",NULL
50308,"houston, texas, usa",55
50309,"houston, texas, usa",51
50310,"houston, texas, usa",NULL
50311,"houston, texas, usa",35
50312,"houston, texas, usa",NULL
50313,"houston, texas, usa",NULL
50314,"houston, texas, usa",NULL
50315,"houston, texas, usa",27
50316,"houston, texas, usa",NULL
50317,"houston, texas, usa",28
50318,"houston, texas, usa",NULL
50319,"houston, texas, usa",21
50320,"houston, texas, usa",43
50321,"houston, texas, usa",40
50322,"houston, texas, usa",37
50323,"houston, texas, usa",14
50324,"houston, texas, usa",14
50325,"houston, texas, usa",NULL
50326,"houston, texas, usa",1
50327,"houston, texas, usa",NULL
50328,"houston, texas, usa",58
50329,"houston, texas, usa",42
50330,"houston, texas, usa",25
50331,"houston, texas, usa",25
50332,"houston, texas, usa",23
50333,"houston, texas, usa",NULL
50334,"houston, texas, usa",32
50335,"houston, texas, usa",NULL
50336,"houston, texas, usa",39
50337,"houston, texas, usa",NULL
50338,"houston, texas, usa",46
50339,"houston, texas, usa",38
50340,"houston, texas, usa",27
50341,"houston, texas, usa",57
50342,"houston, texas, usa",35
50343,"houston, texas, usa",NULL
50344,"houston, texas, usa",61
50345,"houston, texas, usa",56
50346,"houston, texas, usa",50
50347,"houston, texas, usa",NULL
50348,"houston, texas, usa",NULL
50349,"houston, texas, usa",34
50350,"houston, texas, usa",23
50351,"houston, texas, usa",52
50352,"houston, texas, usa",24
50353,"houston, texas, usa",NULL
50354,"houston, texas, usa",55
50355,"houston, texas, usa",37
50356,"houston, texas, usa",14
50357,"houston, texas, usa",NULL
50358,"houston, texas, usa",59
50359,"houston, texas, usa",NULL
50360,"houston, texas, usa",62
50361,"houston, texas, usa",33
50362,"houston, texas, usa",33
50363,"houston, texas, usa",32
50364,"houston, texas, usa",15
50365,"houston, texas, usa",NULL
50366,"houston, texas, usa",52
50367,"houston, texas, usa",NULL
50368,"houston, texas, usa",30
50369,"houston, texas, usa",NULL
50370,"houston, texas, usa",NULL
50371,"houston, texas, usa",15
50372,"houston, texas, usa",NULL
50373,"houston, texas, usa",44
50374,"houston, texas, usa",NULL
50375,"houston, texas, usa",28
50376,"houston, texas, usa",25
50377,"houston, texas, usa",23
50378,"houston, texas, usa",47
50379,"houston, texas, usa",NULL
50380,"houston, texas, usa",50
50381,"houston, texas, usa",21
50382,"houston, texas, usa",23
50383,"houston, texas, usa",NULL
50384,"houston, texas, usa",NULL
50385,"houston, texas, usa",27
50386,"houston, texas, usa",NULL
50387,"houston, texas, usa",31
50388,"houston, texas, usa",NULL
50389,"houston, texas, usa",19
50390,"houston, texas, usa",64
50391,"houston, texas, usa",34
50392,"houston, texas, usa",NULL
50393,"houston, texas, usa",38
50394,"houston, texas, usa",26
50395,"houston, texas, usa",21
50396,"houston, texas, usa",28
50397,"houston, texas, usa",17
50398,"houston, texas, usa",NULL
50399,"houston, texas, usa",21
50400,"houston, texas, usa",NULL
50401,"houston, texas, usa",NULL
50402,"houston, texas, usa",NULL
50403,"houston, texas, usa",NULL
50404,"houston, texas, usa",NULL
50405,"houston, texas, usa",16
50406,"houston, texas, usa",NULL
50407,"houston, texas, usa",22
50408,"houston, texas, usa",NULL
50409,"houston, texas, usa",21
50410,"houston, texas, usa",27
50411,"houston, texas, usa",NULL
50412,"houston, texas, usa",NULL
50413,"houston, texas, usa",NULL
50414,"houston, texas, usa",41
50415,"houston, texas, usa",40
50416,"houston, texas, usa",33
50417,"houston, texas, usa",45
50418,"houston, texas, usa",28
50419,"houston, texas, usa",19
50420,"houston, texas, usa",34
50421,"houston, texas, usa",NULL
50422,"houston, texas, usa",37
50423,"houston, texas, usa",NULL
50424,"houston, texas, usa",31
50425,"houston, texas, usa",19
50426,"houston, texas, usa",NULL
50427,"houston, texas, usa",28
50428,"houston, texas, usa",NULL
50429,"houston, texas, usa",NULL
50430,"houston, texas, usa",NULL
50431,"houston, texas, usa",32
50432,"houston, texas, usa",33
50433,"houston, texas, usa",13
50434,"houston, texas, usa",31
50435,"houston, texas, usa",NULL
50436,"houston, texas, usa",41
50437,"houston, texas, usa",NULL
50438,"houston, texas, usa",25
50439,"houston, texas, usa",NULL
50440,"houston, texas, usa",NULL
50441,"houston, texas, usa",24
50442,"houston, texas, usa",65
50443,"houston, texas, usa",17
50444,"houston, texas, usa",48
50445,"houston, texas, usa",27
50446,"houston, texas, usa",18
50447,"houston, texas, usa",NULL
50448,"houston, texas, usa",26
50449,"houston, texas, usa",18
50450,"houston, texas, usa",59
50451,"houston, texas, usa",15
50452,"houston, texas, usa",53
50453,"houston, texas, usa",24
50454,"houston, texas, usa",32
50455,"houston, texas, usa",39
50456,"houston, texas, usa",NULL
50457,"houston, texas, usa",NULL
50458,"houston, texas, usa",NULL
50459,"houston, texas, usa",21
50460,"houston, texas, usa",14
50461,"houston, texas, usa",NULL
50462,"houston, texas, usa",37
50463,"houston, texas, usa",NULL
50464,"houston, texas, usa",42
50465,"houston, texas, usa",64
50466,"houston, texas, usa",46
50467,"houston, texas, usa",NULL
50468,"houston, texas, usa",30
50469,"houston, texas, usa",21
50470,"houston, texas, usa",NULL
50471,"houston, texas, usa",47
50472,"houston, texas, usa",35
50473,"houston, texas, usa",NULL
50474,"houston, texas, usa",34
50475,"houston, texas, usa",40
50476,"houston, texas, usa",20
50477,"houston, texas, usa",24
50478,"houston, texas, usa",16
50479,"houston, texas, usa",NULL
50480,"houston, texas, usa",NULL
50481,"houston, texas, usa",58
50482,"houston, texas, usa",50
50483,"houston, texas, usa",NULL
50484,"houston, texas, usa",20
50485,"houston, texas, usa",30
50486,"houston, texas, usa",23
50487,"houston, texas, usa",18
50488,"houston, texas, usa",29
50489,"houston, texas, usa",25
50490,"houston, texas, usa",21
50491,"houston, texas, usa",33
50492,"houston, texas, usa",24
50493,"houston, texas, usa",37
50494,"houston, texas, usa",46
50495,"houston, texas, usa",36
50496,"houston, texas, usa",NULL
50497,"houston, texas, usa",NULL
50498,"houston, texas, usa",NULL
50499,"houston, texas, usa",40
50500,"houston, texas, usa",29
50501,"houston, texas, usa",NULL
50502,"houston, texas, usa",NULL
50503,"houston, texas, usa",NULL
50504,"houston, texas, usa",NULL
50505,"houston, texas, usa",21
50506,"houston, texas, usa",56
50507,"houston, texas, usa",33
50508,"houston, texas, usa",16
50509,"houston, texas, usa",19
50510,"houston, texas, usa",49
50511,"houston, texas, usa",35
50512,"houston, texas, usa",NULL
50513,"houston, texas, usa",24
50514,"houston, texas, usa",NULL
50515,"houston, texas, usa",43
50516,"houston, texas, usa",NULL
50517,"houston, texas, usa",28
50518,"houston, texas, usa",39
50519,"houston, texas, usa",NULL
50520,"houston, texas, usa",36
50521,"houston, texas, usa",42
50522,"houston, texas, usa",35
50523,"houston, texas, usa",14
50524,"houston, texas, usa",NULL
50525,"houston, texas, usa",20
50526,"houston, texas, usa",30
50527,"houston, texas, usa",31
50528,"houston, texas, usa",NULL
50529,"houston, texas, usa",31
50530,"houston, texas, usa",NULL
50531,"houston, texas, usa",30
50532,"houston, texas, usa",22
50533,"houston, texas, usa",36
50534,"houston, texas, usa",57
50535,"houston, texas, usa",NULL
50536,"houston, texas, usa",18
50537,"houston, texas, usa",49
50538,"houston, texas, usa",NULL
50539,"houston, texas, usa",42
50540,"houston, texas, usa",25
50541,"houston, texas, usa",NULL
50542,"houston, texas, usa",NULL
50543,"houston, texas, usa",49
50544,"houston, texas, usa",NULL
50545,"houston, texas, usa",NULL
50546,"houston, texas, usa",NULL
50547,"houston, texas, usa",32
50548,"houston, texas, usa",35
50549,"houston, texas, usa",NULL
50550,"houston, texas, usa",NULL
50551,"houston, texas, usa",51
50552,"houston, texas, usa",51
50553,"houston, texas, usa",27
50554,"houston, texas, usa",34
50555,"houston, texas, usa",31
50556,"houston, texas, usa",NULL
50557,"houston, texas, usa",20
50558,"houston, texas, usa",47
50559,"houston, texas, usa",NULL
50560,"houston, texas, usa",NULL
50561,"houston, texas, usa",46
50562,"houston, texas, usa",21
50563,"houston, texas, usa",NULL
50564,"houston, texas, usa",53
50565,"houston, texas, usa",18
50566,"houston, texas, usa",27
50567,"houston, texas, usa",35
50568,"houston, texas, usa",21
50569,"houston, texas, usa",48
50570,"houston, texas, usa",29
50571,"houston, texas, usa",24
50572,"houston, texas, usa",24
50573,"houston, texas, usa",32
50574,"houston, texas, usa",23
50575,"houston, texas, usa",NULL
50576,"houston, texas, usa",26
50577,"houston, texas, usa",NULL
50578,"houston, texas, usa",NULL
50579,"houston, texas, usa",NULL
50580,"houston, texas, usa",23
50581,"houston, texas, usa",24
50582,"houston, texas, usa",35
50583,"houston, texas, usa",NULL
50584,"houston, texas, usa",34
50585,"houston, texas, usa",NULL
50586,"houston, texas, usa",33
50587,"houston, texas, usa",51
50588,"houston, texas, usa",27
50589,"houston, texas, usa",47
50590,"houston, texas, usa",NULL
50591,"houston, texas, usa",NULL
50592,"houston, texas, usa",NULL
50593,"houston, texas, usa",NULL
50594,"houston, texas, usa",NULL
50595,"houston, texas, usa",57
50596,"houston, texas, usa",18
50597,"houston, texas, usa",29
50598,"houston, texas, usa",55
50599,"houston, texas, usa",14
50600,"houston, texas, usa",NULL
50601,"houston, texas, usa",NULL
50602,"houston, texas, usa",NULL
50603,"houston, texas, usa",NULL
50604,"houston, texas, usa",48
50605,"houston, texas, usa",NULL
50606,"houston, texas, usa",71
50607,"houston, texas, usa",31
50608,"houston, texas, usa",48
50609,"houston, texas, usa",NULL
50610,"houston, texas, usa",39
50611,"houston, texas, usa",23
50612,"houston, texas, usa",NULL
50613,"houston, texas, usa",41
50614,"houston, texas, usa",27
50615,"houston, texas, usa",29
50616,"houston, texas, usa",23
50617,"houston, texas, usa",NULL
50618,"houston, texas, usa",NULL
50619,"houston, texas, usa",25
50620,"houston, texas, usa",35
50621,"houston, texas, usa",55
50622,"houston, texas, usa",25
50623,"houston, texas, usa",63
50624,"houston, texas, usa",NULL
50625,"houston, texas, usa",31
50626,"houston, texas, usa",48
50627,"houston, texas, usa",60
50628,"houston, texas, usa",30
50629,"houston, texas, usa",NULL
50630,"houston, texas, usa",16
50631,"houston, texas, usa",57
50632,"houston, texas, usa",65
50633,"houston, texas, usa",45
50634,"houston, texas, usa",63
50635,"houston, texas, usa",35
50636,"houston, texas, usa",14
50637,"houston, texas, usa",NULL
50638,"houston, texas, usa",26
50639,"houston, texas, usa",28
50640,"houston, texas, usa",28
50641,"houston, texas, usa",NULL
50642,"houston, texas, usa",30
50643,"houston, texas, usa",15
50644,"houston, texas, usa",22
50645,"houston, texas, usa",19
50646,"houston, texas, usa",NULL
50647,"houston, texas, usa",17
50648,"houston, texas, usa",60
50649,"houston, texas, usa",NULL
50650,"houston, texas, usa",35
50651,"houston, texas, usa",29
50652,"houston, texas, usa",26
50653,"houston, texas, usa",44
50654,"houston, texas, usa",64
50655,"houston, texas, usa",NULL
50656,"houston, texas, usa",18
50657,"houston, texas, usa",31
50658,"houston, texas, usa",25
50659,"houston, texas, usa",73
50660,"houston, texas, usa",NULL
50661,"houston, texas, usa",37
50662,"houston, texas, usa",29
50663,"houston, texas, usa",23
50664,"houston, texas, usa",35
50665,"houston, texas, usa",40
50666,"houston, texas, usa",45
50667,"houston, texas, usa",19
50668,"houston, texas, usa",32
50669,"houston, texas, usa",24
50670,"houston, texas, usa",NULL
50671,"houston, texas, usa",47
50672,"houston, texas, usa",46
50673,"houston, texas, usa",16
50674,"houston, texas, usa",NULL
50675,"houston, texas, usa",NULL
50676,"houston, texas, usa",NULL
50677,"houston, texas, usa",50
50678,"houston, texas, usa",23
50679,"houston, texas, usa",NULL
50680,"houston, texas, usa",21
50681,"houston, texas, usa",50
50682,"houston, texas, usa",NULL
50683,"houston, texas, usa",NULL
50684,"houston, texas, usa",NULL
50685,"houston, texas, usa",NULL
50686,"houston, texas, usa",24
50687,"houston, texas, usa",NULL
50688,"houston, texas, usa",29
50689,"houston, texas, usa",26
50690,"houston, texas, usa",NULL
50691,"houston, texas, usa",50
50692,"houston, texas, usa",NULL
50693,"houston, texas, usa",17
50694,"houston, texas, usa",NULL
50695,"houston, texas, usa",NULL
50696,"houston, texas, usa",24
50697,"houston, texas, usa",21
50698,"houston, texas, usa",17
50699,"houston, texas, usa",24
50700,"houston, texas, usa",NULL
50701,"houston, texas, usa",27
50702,"houston, texas, usa",26
50703,"houston, texas, usa",NULL
50704,"houston, texas, usa",35
50705,"houston, texas, usa",NULL
50706,"houston, texas, usa",39
50707,"houston, texas, usa",NULL
50708,"houston, texas, usa",NULL
50709,"houston, texas, usa",17
50710,"houston, texas, usa",24
50711,"houston, texas, usa",NULL
50712,"houston, texas, usa",20
50713,"houston, texas, usa",35
50714,"houston, texas, usa",14
50715,"houston, texas, usa",NULL
50716,"houston, texas, usa",NULL
50717,"houston, texas, usa",25
50718,"houston, texas, usa",25
50719,"houston, texas, usa",22
50720,"houston, texas, usa",26
50721,"houston, texas, usa",29
50722,"houston, texas, usa",NULL
50723,"houston, texas, usa",37
50724,"houston, texas, usa",NULL
50725,"houston, texas, usa",NULL
50726,"houston, texas, usa",25
50727,"houston, texas, usa",44
50728,"houston, texas, usa",32
50729,"houston, texas, usa",44
50730,"houston, texas, usa",NULL
50731,"houston, texas, usa",NULL
50732,"houston, texas, usa",NULL
50733,"houston, texas, usa",NULL
50734,"houston, texas, usa",46
50735,"houston, texas, usa",NULL
50736,"houston, texas, usa",43
50737,"houston, texas, usa",44
50738,"houston, texas, usa",51
50739,"houston, texas, usa",49
50740,"houston, texas, usa",25
50741,"houston, texas, usa",33
50742,"houston, texas, usa",NULL
50743,"houston, texas, usa",21
50744,"houston, texas, usa",51
50745,"houston, texas, usa",NULL
50746,"houston, texas, usa",NULL
50747,"houston, texas, usa",NULL
50748,"houston, texas, usa",NULL
50749,"houston, texas, usa",NULL
50750,"houston, texas, usa",NULL
50751,"houston, texas, usa",NULL
50752,"houston, texas, usa",18
50753,"houston, texas, usa",15
50754,"houston, texas, usa",34
50755,"houston, texas, usa",67
50756,"houston, texas, usa",NULL
50757,"houston, texas, usa",28
50758,"houston, texas, usa",NULL
50759,"houston, texas, usa",26
50760,"houston, texas, usa",28
50761,"houston, texas, usa",48
50762,"houston, texas, usa",20
50763,"houston, texas, usa",25
50764,"houston, texas, usa",NULL
50765,"houston, texas, usa",18
50766,"houston, texas, usa",28
50767,"houston, texas, usa",NULL
50768,"houston, texas, usa",38
50769,"houston, texas, usa",133
50770,"houston, texas, usa",24
50771,"houston, texas, usa",NULL
50772,"houston, texas, usa",34
50773,"houston, texas, usa",NULL
50774,"houston, texas, usa",30
50775,"houston, texas, usa",NULL
50776,"houston, texas, usa",39
50777,"houston, texas, usa",NULL
50778,"houston, texas, usa",29
50779,"houston, texas, usa",45
50780,"houston, texas, usa",NULL
50781,"houston, texas, usa",55
50782,"houston, texas, usa",31
50783,"houston, texas, usa",31
50784,"houston, texas, usa",NULL
50785,"houston, texas, usa",NULL
50786,"houston, texas, usa",31
50787,"houston, texas, usa",29
50788,"houston, texas, usa",NULL
50789,"houston, texas, usa",31
50790,"houston, texas, usa",NULL
50791,"houston, texas, usa",27
50792,"houston, texas, usa",NULL
50793,"houston, texas, usa",54
50794,"houston, texas, usa",NULL
50795,"houston, texas, usa",NULL
50796,"houston, texas, usa",27
50797,"houston, texas, usa",47
50798,"houston, texas, usa",NULL
50799,"houston, texas, usa",41
50800,"houston, texas, usa",31
50801,"houston, texas, usa",NULL
50802,"houston, texas, usa",63
50803,"houston, texas, usa",28
50804,"houston, texas, usa",NULL
50805,"houston, texas, usa",NULL
50806,"houston, texas, usa",NULL
50807,"houston, texas, usa",73
50808,"houston, texas, usa",NULL
50809,"houston, texas, usa",15
50810,"houston, texas, usa",NULL
50811,"houston, texas, usa",37
50812,"houston, texas, usa",50
50813,"houston, texas, usa",23
50814,"houston, texas, usa",NULL
50815,"houston, texas, usa",61
50816,"houston, texas, usa",32
50817,"houston, texas, usa",15
50818,"houston, texas, usa",NULL
50819,"houston, texas, usa",18
50820,"houston, texas, usa",NULL
50821,"houston, texas, usa",NULL
50822,"houston, texas, usa",57
50823,"houston, texas, usa",NULL
50824,"houston, texas, usa",71
50825,"houston, texas, usa",65
50826,"houston, texas, usa",20
50827,"houston, texas, usa",NULL
50828,"houston, texas, usa",16
50829,"houston, texas, usa",61
50830,"houston, texas, usa",29
50831,"houston, texas, usa",49
50832,"houston, texas, usa",NULL
50833,"houston, texas, usa",43
50834,"houston, texas, usa",NULL
50835,"houston, texas, usa",NULL
50836,"houston, texas, usa",NULL
50837,"houston, texas, usa",40
50838,"houston, texas, usa",34
50839,"houston, texas, usa",50
50840,"houston, texas, usa",24
50841,"houston, texas, usa",52
50842,"houston, texas, usa",47
50843,"houston, texas, usa",54
50844,"houston, texas, usa",NULL
50845,"houston, texas, usa",19
50846,"houston, texas, usa",NULL
